"taxi","date.date.","passenger_count","trip_distance","fare_amount","surcharge","mta_tax","tip_amount","tolls_amount","total_amount","rides","file_name"
"Yellow","2017-11-12",491818,950429.250000008,3924788.76,51670.2,148018.5,555835.670000024,107975.689999972,4878135.06998711,298008,"yellow_tripdata_2017-11.csv"
"Yellow","2017-11-13",473981,896846.569999995,3980763.94999999,118930.2,150004.5,603433.95999998,120466.749999961,5064930.30998642,301614,"yellow_tripdata_2017-11.csv"
"Yellow","2017-11-14",503520,909528.889999991,4186801.28999999,125967.7,159556.5,644597.669999971,115036.709999967,5328837.06998502,320738,"yellow_tripdata_2017-11.csv"
"Yellow","2017-11-15",521803,959172.649999985,4469818.79999999,130490.1,165409.5,689834.669999935,122181.939999961,5678056.05998361,332306,"yellow_tripdata_2017-11.csv"
"Yellow","2017-11-16",546702,998021.30999999,4655039.65999999,135696.92,171888,709796.00999993,122663.419999962,5899417.69998235,345572,"yellow_tripdata_2017-11.csv"
"Yellow","2017-11-17",565666,1013681.82,4688718.06999998,142128.4,175755.5,695653.459999961,122986.179999961,5931880.74998051,353557,"yellow_tripdata_2017-11.csv"
"Yellow","2017-11-18",575219,946227.519999995,4367122.37999999,62742.3,171830.5,589868.290000004,78984.7799999958,5374885.99998184,345346,"yellow_tripdata_2017-11.csv"
"Yellow","2017-11-19",493327,904414.320000019,3793367.28999999,52872.9,147992,522910.050000052,92714.4199999836,4699658.95998737,297908,"yellow_tripdata_2017-11.csv"
"Yellow","2017-11-20",467983,817171.769999995,3738964.03999999,114386.5,147051.5,535658.790000024,94490.3299999826,4719828.90998763,295538,"yellow_tripdata_2017-11.csv"
"Yellow","2017-11-21",482473,841459.180000005,4007211.69999999,115096.55,150844.5,574557.010000007,97717.4299999804,5037030.27998645,303274,"yellow_tripdata_2017-11.csv"
"Yellow","2017-11-22",482943,802862.19,3824300.77999999,110317.07,147079.45,519156.060000035,96804.4699999814,4787226.13998582,295794,"yellow_tripdata_2017-11.csv"
"Yellow","2017-11-23",328373,586877.279999994,2350373.79,35956.3,95669.5,279102.880000012,54074.720000003,2873497.78999662,192449,"yellow_tripdata_2017-11.csv"
"Yellow","2017-11-24",367384,585421.979999995,2500553.46,92840.6,107735.4,298966.310000004,55259.9400000036,3120518.10999564,216356,"yellow_tripdata_2017-11.csv"
"Yellow","2017-11-25",439092,781460.859999987,3279641.21999999,43864.3,128520.5,411680.930000026,81421.2999999929,4022836.94999069,258237,"yellow_tripdata_2017-11.csv"
"Yellow","2017-11-26",416562,850300.460000014,3390867.05,40247.16,124931.84,461367.690000032,108254.629999971,4201279.91999137,251377,"yellow_tripdata_2017-11.csv"
"Yellow","2017-11-27",436657,863535.340000015,3711106.95,109722.82,138114,548069.210000028,118275.549999963,4709101.43998843,277655,"yellow_tripdata_2017-11.csv"
"Yellow","2017-11-28",477229,877368.039999992,4358429.44999999,118748.25,150448.32,597427.539999992,113549.509999968,5429854.96998702,302342,"yellow_tripdata_2017-11.csv"
"Yellow","2017-11-29",490791,880738.019999993,4116174.99999999,121289.61,154852,625381.78999999,110369.24999997,5221989.4999862,311303,"yellow_tripdata_2017-11.csv"
"Yellow","2017-11-30",536824,973128.069999994,4546648.91999999,133117.7,168681,687072.739999945,124815.819999958,5762752.72998318,339086,"yellow_tripdata_2017-11.csv"
"Yellow","2017-12-01",568131,1002449.58,4711270.71999999,142707.3,175922,686239.189999964,122156.269999961,5945008.62998058,353754,"yellow_tripdata_2017-12.csv"
"Yellow","2017-12-02",585012,933337.089999986,4399842.17999999,67513.8,174088,584465.810000007,69166.860000003,5400511.94998129,349819,"yellow_tripdata_2017-12.csv"
"Yellow","2017-12-03",501943,949767.870000007,3984094.28999999,54183.4000000001,149197.5,554662.060000023,107422.999999972,4940076.99998666,300504,"yellow_tripdata_2017-12.csv"
"Yellow","2017-12-04",477114,892469.060000007,3968273.08999999,118232,149260.5,594141.999999985,122981.109999962,5043485.99998643,300092,"yellow_tripdata_2017-12.csv"
"Yellow","2017-12-05",523980,922691.649999983,4392827.72999999,128631.5,164462.5,671099.329999954,117425.069999966,5574854.5699839,330567,"yellow_tripdata_2017-12.csv"
"Yellow","2017-12-06",546121,993401.900000017,4682979.24999999,134096.9,172186.5,725312.969999923,128600.789999957,5947893.23998238,346348,"yellow_tripdata_2017-12.csv"
"Yellow","2017-12-07",562547,1050580.05,4904282.33999999,138885.1,176088.32,752276.43999992,141464.109999966,6220106.44998114,354196,"yellow_tripdata_2017-12.csv"
"Yellow","2017-12-08",584618,1042590.95000002,4925581.03999999,143529.7,180070.5,727930.909999946,129326.539999956,6215916.73997943,362237,"yellow_tripdata_2017-12.csv"
"Yellow","2017-12-09",608169,940811.610000019,4383267.99999999,67267.6,178940.5,595687.100000014,69424.4400000036,5403512.68998086,359572,"yellow_tripdata_2017-12.csv"
"Yellow","2017-12-10",504499,938665.710000007,3931797.63,51758.3,150365,549232.500000029,108608.119999971,4883187.14998681,302889,"yellow_tripdata_2017-12.csv"
"Yellow","2017-12-11",491143,951490.570000002,4138423.38999999,124025.3,154351,626984.729999987,127088.629999958,5265032.69998477,310541,"yellow_tripdata_2017-12.csv"
"Yellow","2017-12-12",522748,923260.929999995,4350233.42999999,128122.9,163961,667715.459999955,112481.279999969,5522219.81998422,329481,"yellow_tripdata_2017-12.csv"
"Yellow","2017-12-13",563041,981331.870000012,4726368.51999999,135279.5,177774,731072.409999934,115944.069999967,5994944.35998194,357298,"yellow_tripdata_2017-12.csv"
"Yellow","2017-12-14",556069,1009739.86999999,4890999.43999999,133604.52,174886.5,746401.59999992,124813.959999961,6177976.05998199,351742,"yellow_tripdata_2017-12.csv"
"Yellow","2017-12-15",582532,1037653.33999999,4943479.53999999,135359.9,180146.5,734278.649999952,123639.919999962,6227756.05997918,362595,"yellow_tripdata_2017-12.csv"
"Yellow","2017-12-16",612606,1003624.35000002,4590993.79999999,69415,181322.32,629804.870000015,79979.5999999949,5661996.43997972,364503,"yellow_tripdata_2017-12.csv"
"Yellow","2017-12-17",522167,929396.449999999,3983283.96,57817,155613.5,550935.510000024,92980.429999984,4935326.90998568,313238,"yellow_tripdata_2017-12.csv"
"Yellow","2017-12-18",482999,857651.469999996,3843833.15999999,117669.92,150402.5,559377.990000024,103535.669999976,4866340.38998677,302388,"yellow_tripdata_2017-12.csv"
"Yellow","2017-12-19",516494,889754.610000019,4145658.89999999,125139.1,161595.35,608684.799999998,99019.7299999799,5238324.4799847,324617,"yellow_tripdata_2017-12.csv"
"Yellow","2017-12-20",549821,929254.550000006,4337609.42999999,135366.3,171332.5,643854.439999972,101151.569999979,5493592.58998297,344511,"yellow_tripdata_2017-12.csv"
"Yellow","2017-12-21",549897,934186.339999997,4746476.56999999,135514,170818.5,631389.859999993,102199.129999978,5890521.30998214,343586,"yellow_tripdata_2017-12.csv"
"Yellow","2017-12-22",509167,864833.950000007,3882355.82999999,120420.4,155193.1,529243.460000041,96925.3199999816,4878745.50998489,312413,"yellow_tripdata_2017-12.csv"
"Yellow","2017-12-23",436959,709462.390000014,3063017.88,41337.3,128933.5,372623.110000031,69610.1400000032,3754127.02999095,259489,"yellow_tripdata_2017-12.csv"
"Yellow","2017-12-24",354949,569895.099999994,2404734.91,32824.5,103913.78,271255.090000012,47228.650000001,2923171.72999644,208971,"yellow_tripdata_2017-12.csv"
"Yellow","2017-12-25",258822,473635.900000002,1856444.44,25788.9,74305.5,212470.780000005,48099.6800000015,2262421.45000192,149445,"yellow_tripdata_2017-12.csv"
"Yellow","2017-12-26",374702,651352.470000009,2775514.92,90545.6,109663.5,334215.440000013,77583.1799999965,3453935.52999435,220347,"yellow_tripdata_2017-12.csv"
"Yellow","2017-12-27",424019,725035.160000004,3292365.74,100193.6,126067,400170.040000028,78989.0299999956,4074227.0599908,253278,"yellow_tripdata_2017-12.csv"
"Yellow","2017-12-28",461219,750889.549999999,3438050.12999999,108370.7,137077.5,421121.860000031,75363.0799999987,4263201.31998919,275427,"yellow_tripdata_2017-12.csv"
"Yellow","2017-12-29",459565,764501.660000002,3420181.63999999,111914.34,136918.5,417985.770000022,77104.4499999972,4247201.2499889,275157,"yellow_tripdata_2017-12.csv"
"Yellow","2017-12-30",417430,708646.980000002,3004295.63,42860.8,121549.5,361601.790000016,68603.3100000041,3672830.57999214,244403,"yellow_tripdata_2017-12.csv"
"Yellow","2017-12-31",412021,681830.159999989,2868134.69,44275.9,121629,354885.320000019,55231.0800000035,3518457.98999265,244557,"yellow_tripdata_2017-12.csv"
"Yellow","2018-01-01",406390,797933.15999999,3126704.63,54551.6,117532,391941.140000034,88612.3299999866,3851902.99999158,237118,"yellow_tripdata_2018-01.csv"
"Yellow","2018-01-02",388447,720591.660000009,2963851.44,93518.8,118397.9,394958.410000025,90967.4099999847,3733876.39999327,238152,"yellow_tripdata_2018-01.csv"
"Yellow","2018-01-03",427504,745612.590000004,3267014.61999999,104711.2,132860.9,447803.170000033,83737.3599999914,4116953.889991,266992,"yellow_tripdata_2018-01.csv"
"Yellow","2018-01-04",199159,314893.839999996,1404652.75,45607.1,60708,187910.320000003,23861.2599999988,1760411.53000215,122222,"yellow_tripdata_2018-01.csv"
"Yellow","2018-01-05",431248,687637.710000006,3200084.35,108509.9,131938,452938.410000037,70134.9000000024,4045099.71999156,265212,"yellow_tripdata_2018-01.csv"
"Yellow","2018-01-06",470014,775542.870000019,3380362.86,45995.77,139890.65,458554.910000036,68613.8300000039,4178978.91998949,281260,"yellow_tripdata_2018-01.csv"
"Yellow","2018-01-07",393887,712263.550000025,2919886.16,35675.7,117969,410120.480000031,80019.2399999942,3635668.77999414,237393,"yellow_tripdata_2018-01.csv"
"Yellow","2018-01-08",409353,763541.460000003,3387379.59999999,98620.66,129238.5,496375.250000042,94735.0199999824,4285478.72999075,259792,"yellow_tripdata_2018-01.csv"
"Yellow","2018-01-09",449372,794016.400000014,3601911.00999999,110052,141701,541863.27000003,89166.979999987,4570982.05998926,284662,"yellow_tripdata_2018-01.csv"
"Yellow","2018-01-10",455161,799366.520000001,3636706.39999999,111922.81,144552.5,554745.790000025,91548.0399999857,4627360.4399891,290362,"yellow_tripdata_2018-01.csv"
"Yellow","2018-01-11",480242,867554.540000003,3908938.21999999,120345,151731.5,600735.139999997,103360.249999975,4977450.00998741,304982,"yellow_tripdata_2018-01.csv"
"Yellow","2018-01-12",506982,878353.01,4016448.08999999,123511.62,157946,602798.949999994,99896.5099999783,5097276.0699858,317639,"yellow_tripdata_2018-01.csv"
"Yellow","2018-01-13",537820,864709.430000001,3783966.74999999,58185.91,160250.29,532896.390000035,73990.4500000002,4706551.08998559,321879,"yellow_tripdata_2018-01.csv"
"Yellow","2018-01-14",481883,801925.090000005,3391521.81,52410.4,144671.5,486179.480000045,75002.5999999987,4237738.73998982,290953,"yellow_tripdata_2018-01.csv"
"Yellow","2018-01-15",396549,739399.14,3018593.63,33451.4,122734.5,458730.680000049,98068.0999999788,3806294.94999355,246888,"yellow_tripdata_2018-01.csv"
"Yellow","2018-01-16",465856,835395.810000013,3703090.04999999,111192.24,147133,581562.160000003,106139.589999973,4738687.23998826,295727,"yellow_tripdata_2018-01.csv"
"Yellow","2018-01-17",480426,806861.880000021,3632813.26999999,118808.51,151812.91,573066.860000002,89742.0399999863,4658825.14998865,305009,"yellow_tripdata_2018-01.csv"
"Yellow","2018-01-18",521178,886670.240000017,4039974.32999999,129167.75,164616.5,633390.229999978,103158.469999975,5170510.72998573,330715,"yellow_tripdata_2018-01.csv"
"Yellow","2018-01-19",518363,879392.220000001,3992692.30999999,128831.21,162026.5,606121.260000005,97786.8199999802,5086014.54998555,325598,"yellow_tripdata_2018-01.csv"
"Yellow","2018-01-20",489750,783265.409999982,3526954.51999999,56104.65,146615.85,492111.400000033,57008.5300000038,4367669.49998844,294520,"yellow_tripdata_2018-01.csv"
"Yellow","2018-01-21",414986,776006.689999999,3121569.36,45178.75,125378.85,452074.570000034,80615.0999999938,3900908.02999308,252191,"yellow_tripdata_2018-01.csv"
"Yellow","2018-01-22",411135,748727.67,3184124.64,101847.35,130221.5,491762.07000003,91339.219999985,4078434.17999206,261653,"yellow_tripdata_2018-01.csv"
"Yellow","2018-01-23",452498,765182.030000011,3445507.18,111483.64,143187.1,543176.410000031,85400.1999999907,4415845.87999041,287525,"yellow_tripdata_2018-01.csv"
"Yellow","2018-01-24",493798,841747.419999996,3813896.51999999,125400.37,157062.5,602772.60999999,94906.6299999825,4889477.12998724,315567,"yellow_tripdata_2018-01.csv"
"Yellow","2018-01-25",523815,902081.669999989,4127100.51999999,130488.95,165232.5,648595.169999963,104036.399999975,5275927.58998556,331893,"yellow_tripdata_2018-01.csv"
"Yellow","2018-01-26",536344,901778.849999995,4138407.34999999,135609.96,166823.4,632552.949999992,99952.2399999788,5274787.89998441,335361,"yellow_tripdata_2018-01.csv"
"Yellow","2018-01-27",514265,805401.719999997,3631514.08999999,58361.4,154325,512192.630000034,53113.0400000027,4503028.00998745,309969,"yellow_tripdata_2018-01.csv"
"Yellow","2018-01-28",427243,785938.860000005,3236434.33,47395.3,129139.5,469022.660000034,80617.9199999936,4041012.45999251,259807,"yellow_tripdata_2018-01.csv"
"Yellow","2018-01-29",418247,771748.000000011,3299322.76,104099.6,132674.5,511268.340000039,99168.3599999792,4227184.10999144,266607,"yellow_tripdata_2018-01.csv"
"Yellow","2018-01-30",475800,974973.999999994,3550791.23,119471.95,150775.35,559290.670000019,84638.3899999911,4556711.21998912,302841,"yellow_tripdata_2018-01.csv"
"Yellow","2018-01-31",497427,833120.820000017,3802303.09999999,123511.1,158778,603943.619999982,91419.5799999853,4876567.83998747,319043,"yellow_tripdata_2018-01.csv"
"Yellow","2018-02-01",502456,880003.880000012,3947845.80999999,126459.18,159726,619658.349999985,103339.289999975,5054126.0699868,321043,"yellow_tripdata_2018-02.csv"
"Yellow","2018-02-02",555631,898696.030000015,4140741.42999999,141976.98,173892.49,623978.139999984,94509.9199999829,5280888.3899836,349367,"yellow_tripdata_2018-02.csv"
"Yellow","2018-02-03",525536,788516.749999988,3549039.94999999,54975.15,157661,500838.520000036,54642.8300000033,4412777.52998753,316598,"yellow_tripdata_2018-02.csv"
"Yellow","2018-02-04",436489,762991.530000003,3130827.75,45678.31,132182.5,455639.74000004,76791.0199999969,3922418.86999236,265824,"yellow_tripdata_2018-02.csv"
"Yellow","2018-02-05",447535,809810.299999993,3457704.43999999,110839.34,142478.5,536134.730000035,102053.519999977,4435952.86998989,286197,"yellow_tripdata_2018-02.csv"
"Yellow","2018-02-06",474464,800974.280000001,3631890.40999999,115928.7,150929.8,571747.140000005,90268.8299999868,4652409.86998894,303040,"yellow_tripdata_2018-02.csv"
"Yellow","2018-02-07",495017,799943.510000002,3748561.68999999,120158.37,157219,592866.69,85950.6299999906,4800799.8799877,315745,"yellow_tripdata_2018-02.csv"
"Yellow","2018-02-08",532299,932281.610000001,4197138.56999999,133136.34,168653,660955.969999962,112185.429999968,5374760.14998471,338939,"yellow_tripdata_2018-02.csv"
"Yellow","2018-02-09",533957,907028.670000017,4144175.18999999,134355.64,167861.2,625686.869999988,98708.959999979,5272898.94998405,337384,"yellow_tripdata_2018-02.csv"
"Yellow","2018-02-10",532959,826608.72000002,3796717.04999999,55937.27,160355.5,523187.800000034,60879.1400000051,4694708.60998606,322013,"yellow_tripdata_2018-02.csv"
"Yellow","2018-02-11",427833,772798.969999995,3198276.37,43628.97,130082.5,455831.230000036,80647.8899999935,3987933.35999261,261619,"yellow_tripdata_2018-02.csv"
"Yellow","2018-02-12",452671,829829.359999999,3580039.84999999,110312.59,143285,543543.080000021,102801.079999976,4567207.94998901,287888,"yellow_tripdata_2018-02.csv"
"Yellow","2018-02-13",496292,839856.819999986,3830449.38999999,123231.71,158265,582928.360000002,90018.5099999865,4881078.51998682,317895,"yellow_tripdata_2018-02.csv"
"Yellow","2018-02-14",506318,860478.309999997,3936096.26999999,126544.87,160043.5,599256.960000001,95860.4599999817,5015226.15998621,321593,"yellow_tripdata_2018-02.csv"
"Yellow","2018-02-15",507827,914476.990000026,4061804.35999999,127741.89,160575.5,621886.189999985,109091.839999971,5178932.17998569,322857,"yellow_tripdata_2018-02.csv"
"Yellow","2018-02-16",514462,907188.350000004,4092662.04999999,126215.45,160140.5,603878.680000006,111240.159999969,5191679.43998491,322030,"yellow_tripdata_2018-02.csv"
"Yellow","2018-02-17",508614,800642.990000001,3514966.82999999,56708.7,152059.2,473307.180000037,57811.9300000037,4347274.98998734,305440,"yellow_tripdata_2018-02.csv"
"Yellow","2018-02-18",422151,747646.089999992,3060490.16999999,46028.04,125956.5,417571.340000027,70429.9900000026,3796911.50999246,253403,"yellow_tripdata_2018-02.csv"
"Yellow","2018-02-19",390487,769796.239999997,3031316.89,33494.27,120181.5,443517.520000042,102329.349999975,3803800.72999352,241819,"yellow_tripdata_2018-02.csv"
"Yellow","2018-02-20",424513,803316.020000002,3434780.48,104286.96,133548.5,522106.47000003,106191.889999973,4381880.99999043,268383,"yellow_tripdata_2018-02.csv"
"Yellow","2018-02-21",469719,844096.320000021,3782480.82999999,118272,148037,573728.190000015,100473.109999978,4812593.80998769,297486,"yellow_tripdata_2018-02.csv"
"Yellow","2018-02-22",518416,896477.749999992,4080827.88999999,129390.8,163688,623256.509999984,101496.359999977,5198174.50998544,328851,"yellow_tripdata_2018-02.csv"
"Yellow","2018-02-23",522701,901263.38,4095602.82999999,131179.14,163594,613573.659999993,99884.0499999784,5203222.62998482,328744,"yellow_tripdata_2018-02.csv"
"Yellow","2018-02-24",517615,835824.509999988,3719137.47999999,58738.45,155759,515866.340000023,62029.8600000052,4606027.37998669,312893,"yellow_tripdata_2018-02.csv"
"Yellow","2018-02-25",441205,828578.490000021,3344298.2,47248.1,134032,482041.640000049,90505.8099999852,4179491.63999168,269527,"yellow_tripdata_2018-02.csv"
"Yellow","2018-02-26",433701,820643.849999995,3497290.15999999,107932.34,138629.5,534926.060000033,103527.789999975,4466584.99999,278570,"yellow_tripdata_2018-02.csv"
"Yellow","2018-02-27",471896,845325.270000011,3754737.00999999,118691.96,150166.32,584759.04,99156.1099999785,4798642.93998804,301618,"yellow_tripdata_2018-02.csv"
"Yellow","2018-02-28",491484,895785.429999987,3988100.72,123383.22,156514.5,621640.739999979,109568.48999997,5094245.5099869,314604,"yellow_tripdata_2018-02.csv"
"Yellow","2018-03-01",522059,946381.509999996,4213983.11999999,133400.03,165516.45,652394.929999962,118800.669999964,5385161.3899848,332802,"yellow_tripdata_2018-03.csv"
"Yellow","2018-03-02",522576,797023.969999998,3793066.73999999,123036.67,162575.1,565195.54000004,72034.7400000001,4816655.98998534,326944,"yellow_tripdata_2018-03.csv"
"Yellow","2018-03-03",524887,874205.630000008,3817611.33999999,56445.77,157553.5,537404.620000033,78585.9399999955,4743285.11998623,316823,"yellow_tripdata_2018-03.csv"
"Yellow","2018-03-04",469658,881925.189999992,3595780.36999999,50489.08,142321.4,507719.910000047,93748.7199999832,4476572.06998885,286326,"yellow_tripdata_2018-03.csv"
"Yellow","2018-03-05",455708,839176.989999984,3594952.07999999,115028.73,144588,529562.050000038,103305.289999975,4575391.95998896,290631,"yellow_tripdata_2018-03.csv"
"Yellow","2018-03-06",496553,903364.309999997,4042735.41999999,124459.69,157059.4,620173.989999967,115161.959999966,5155226.10998637,315726,"yellow_tripdata_2018-03.csv"
"Yellow","2018-03-07",371172,561407.909999998,2667287.27,80711.31,115991.5,370038.04000003,47420.4000000012,3352761.81999514,233278,"yellow_tripdata_2018-03.csv"
"Yellow","2018-03-08",516758,942328.789999997,4147415.44999999,134007.44,162494.5,644266.319999975,117866.799999964,5305118.60998531,326640,"yellow_tripdata_2018-03.csv"
"Yellow","2018-03-09",555744,986529.749999984,4529387.09999999,136883.55,173456,675673.269999955,116263.529999966,5737281.59998221,348424,"yellow_tripdata_2018-03.csv"
"Yellow","2018-03-10",565716,927902.769999997,4156333.53999999,63007.41,170275.8,574703.89000003,73759.8099999995,5141440.79998361,342083,"yellow_tripdata_2018-03.csv"
"Yellow","2018-03-11",455640,883629.369999995,3605520.22999999,48476.16,138368.5,509700.240000039,96276.8499999807,4482523.47998966,278455,"yellow_tripdata_2018-03.csv"
"Yellow","2018-03-12",462955,868296.339999996,3753393.52999999,115239.06,146159,565436.260000009,114427.579999967,4783767.12998786,293843,"yellow_tripdata_2018-03.csv"
"Yellow","2018-03-13",483307,818964.059999982,3639908.29999999,119746.1,152580,558564.250000017,90720.1199999862,4654615.96998853,306557,"yellow_tripdata_2018-03.csv"
"Yellow","2018-03-14",526483,938361.100000002,4263184.30999999,133443.05,167266,657952.789999962,115224.209999967,5438875.14998432,336119,"yellow_tripdata_2018-03.csv"
"Yellow","2018-03-15",546955,1000755.09000002,4578630.53999999,138718.3,173212.5,698753.229999947,125484.819999959,5820514.52998246,348198,"yellow_tripdata_2018-03.csv"
"Yellow","2018-03-16",556494,987221.049999978,4550949.75999999,137114.07,173883.5,670580.099999963,117919.599999965,5756642.17998169,349840,"yellow_tripdata_2018-03.csv"
"Yellow","2018-03-17",539356,913850.530000021,4061710.75999999,62431.98,161614.5,552154.160000035,79696.5199999953,5015869.61998431,325099,"yellow_tripdata_2018-03.csv"
"Yellow","2018-03-18",457033,920292.749999989,3716359.65999999,48298.69,138354.5,520472.320000053,113247.499999967,4620937.09998844,278789,"yellow_tripdata_2018-03.csv"
"Yellow","2018-03-19",423572,843486.950000009,3538909.97999999,107178.89,135056.5,528441.050000041,117558.809999964,4509283.87998982,271630,"yellow_tripdata_2018-03.csv"
"Yellow","2018-03-20",489112,895575.979999976,4009704.05999999,118193.05,155787.33,604996.660000001,110321.029999971,5093736.1299866,313025,"yellow_tripdata_2018-03.csv"
"Yellow","2018-03-21",294750,418881.279999989,1820875.3,66710.9,91383,271009.490000003,26991.2799999982,2332916.22000151,183629,"yellow_tripdata_2018-03.csv"
"Yellow","2018-03-22",471529,903981.280000007,3822222.86999999,124498.45,149402.35,589890.45000001,122448.359999961,4899712.12998831,300702,"yellow_tripdata_2018-03.csv"
"Yellow","2018-03-23",517895,970716.179999978,4382350.17999999,132161.2,161925.5,644512.319999969,123691.20999996,5547326.25998361,325852,"yellow_tripdata_2018-03.csv"
"Yellow","2018-03-24",514825,883136.099999998,3959960.89999999,62867.6,154472,538832.330000029,75636.7899999981,4885798.16998552,310630,"yellow_tripdata_2018-03.csv"
"Yellow","2018-03-25",452640,880655.300000026,3602085.21999999,50537.1,137082.4,505186.12000004,95947.1099999817,4474447.79998984,275756,"yellow_tripdata_2018-03.csv"
"Yellow","2018-03-26",443299,846259.730000003,3637469.62999999,112976.65,139384.35,533770.340000024,109945.30999997,4618305.4299889,280093,"yellow_tripdata_2018-03.csv"
"Yellow","2018-03-27",471723,865559.080000002,4009963.07999999,121755.8,148615.5,595854.329999989,107558.139999972,5074206.8999862,298685,"yellow_tripdata_2018-03.csv"
"Yellow","2018-03-28",494584,905377.149999988,4084692.21999999,123459.16,156231,611530.239999981,110844.479999969,5181742.64998613,314051,"yellow_tripdata_2018-03.csv"
"Yellow","2018-03-29",514850,940635.260000013,4320053.01999999,129803.52,161907.5,638119.909999977,117379.709999965,5466016.45998423,325600,"yellow_tripdata_2018-03.csv"
"Yellow","2018-03-30",500762,878307.64999999,4024386.49999999,128358.01,152941,528951.620000023,100061.819999978,5027847.14998554,307559,"yellow_tripdata_2018-03.csv"
"Yellow","2018-03-31",479955,788044.869999997,3400781.75999999,52738.2,141928.5,422452.510000024,59369.7500000049,4163474.51998837,285252,"yellow_tripdata_2018-03.csv"
"Yellow","2018-04-01",410097,793464.359999997,3466295.97999999,42483.12,121450.38,408582.190000027,92180.6899999838,4204824.90999018,244394,"yellow_tripdata_2018-04.csv"
"Yellow","2018-04-02",414032,773563.720000005,3219665.74999999,103858.2,128826.5,458920.20000003,97749.0699999795,4087775.26999206,258930,"yellow_tripdata_2018-04.csv"
"Yellow","2018-04-03",486819,841781.669999988,3880577.60999999,116592.4,152105.5,561329.580000003,101696.689999978,4905062.07998699,305554,"yellow_tripdata_2018-04.csv"
"Yellow","2018-04-04",491154,859927.930000015,3914462.23999999,122203.65,154788.35,573513.730000011,97205.4499999805,4956488.91998689,310941,"yellow_tripdata_2018-04.csv"
"Yellow","2018-04-05",528002,941071.159999995,4252009.52999999,132286.7,165268.5,625319.940000001,111947.149999969,5387443.01998419,332195,"yellow_tripdata_2018-04.csv"
"Yellow","2018-04-06",524589,914353.489999991,4104142.88999999,130479.7,162435.5,594305.260000002,101613.469999976,5191842.56998444,326443,"yellow_tripdata_2018-04.csv"
"Yellow","2018-04-07",536311,874580.300000023,3861997.25999999,62040.1,159789,524089.460000021,66749.0500000053,4771633.86998565,321219,"yellow_tripdata_2018-04.csv"
"Yellow","2018-04-08",459782,888837.429999991,3626510.20999999,51165.5,138952.5,510797.440000044,97538.9299999798,4509467.07998947,279660,"yellow_tripdata_2018-04.csv"
"Yellow","2018-04-09",448057,861915.52000001,3650888.32999999,113802.1,141805,545472.980000003,113018.139999969,4651212.59998873,285025,"yellow_tripdata_2018-04.csv"
"Yellow","2018-04-10",483263,871416.000000003,3893424.13999999,120375.82,153379.58,587795.720000008,104114.339999975,4952272.999987,308094,"yellow_tripdata_2018-04.csv"
"Yellow","2018-04-11",501832,931194.629999999,4190778.54999999,126944.96,159596.86,638225.789999981,117172.499999965,5329798.50998555,320829,"yellow_tripdata_2018-04.csv"
"Yellow","2018-04-12",514150,973295.569999992,4392820.63999999,129999.05,162667.68,666956.539999971,126920.949999957,5578441.50998451,327104,"yellow_tripdata_2018-04.csv"
"Yellow","2018-04-13",529652,974984.209999985,4432607.63999999,134429.67,165644,651859.499999993,121976.199999962,5607375.14998298,333091,"yellow_tripdata_2018-04.csv"
"Yellow","2018-04-14",576559,961473.200000011,4293868.87999999,64979.3,172774,579496.470000021,74537.7999999986,5290870.64998229,347332,"yellow_tripdata_2018-04.csv"
"Yellow","2018-04-15",491435,909171.069999984,3754429.77999999,49816.12,149181.5,526381.800000052,98913.5999999786,4669707.24998731,300236,"yellow_tripdata_2018-04.csv"
"Yellow","2018-04-16",441684,846152.829999994,3664675.73999999,113187.7,139828.5,547729.520000029,110022.84999997,4661955.30998905,281191,"yellow_tripdata_2018-04.csv"
"Yellow","2018-04-17",505157,930373.179999998,4159121.32999999,125427.95,160098,628858.089999967,122096.739999962,5293062.00998507,321839,"yellow_tripdata_2018-04.csv"
"Yellow","2018-04-18",501470,916157.260000009,4259854.35999999,124235.34,159704.5,643443.649999969,115113.159999967,5399477.35998524,320981,"yellow_tripdata_2018-04.csv"
"Yellow","2018-04-19",547406,993660.060000001,4595248.35999998,134473.4,173597.5,694550.489999955,125394.269999958,5829264.51998248,348981,"yellow_tripdata_2018-04.csv"
"Yellow","2018-04-20",552381,1005795.54000001,4601006.39999999,140125.79,172564.5,673480.729999983,121842.459999962,5814394.12998148,347009,"yellow_tripdata_2018-04.csv"
"Yellow","2018-04-21",528900,894419.559999973,4001932.02999999,60344.4,158747.5,535223.160000023,74332.0899999991,4927093.97998488,319168,"yellow_tripdata_2018-04.csv"
"Yellow","2018-04-22",457275,920199.230000013,3771729.66999999,50651.6,137882,527324.64000004,109173.83999997,4680683.29998899,277623,"yellow_tripdata_2018-04.csv"
"Yellow","2018-04-23",450416,887036.699999998,3777030.73999999,115330.4,141960,561318.380000007,120676.439999962,4802681.35998807,285483,"yellow_tripdata_2018-04.csv"
"Yellow","2018-04-24",483518,902129.879999996,4015367.38999999,124855.3,154073.5,604830.329999993,113549.339999967,5106397.35998646,309584,"yellow_tripdata_2018-04.csv"
"Yellow","2018-04-25",510808,925404.769999999,4262634.60999999,126980.1,162020,649386.779999965,114895.999999965,5415373.0799853,325631,"yellow_tripdata_2018-04.csv"
