"","Address","Date.time","Minimum.Temperature","Maximum.Temperature","Temperature","Dew.Point","Relative.Humidity","Heat.Index","Wind.Speed","Wind.Gust","Wind.Direction","Precipitation","Precipitation.Cover","Snow.Depth","Visibility","Cloud.Cover","Sea.Level.Pressure","Weather.Type","Latitude","Longitude","Resolved.Address","Info"
"137","bronx, ny","05/17/2009",52.6,65,58,43.8,62.84,NA,17,40.3,282.43,0.1,16.67,NA,8.7,NA,1015.4,"Mist, Rain, Thunderstorm, Rain Showers, Light Rain",40.82601,-73.92309,"bronx, ny",NA
"138","bronx, ny","05/18/2009",49.1,56.2,52.9,31.2,43.47,NA,9.7,NA,156.78,0,0,NA,10,NA,1024.1,"",40.82601,-73.92309,"bronx, ny",NA
"139","bronx, ny","05/19/2009",45.4,67.7,56.4,34.7,45.6,NA,10.8,NA,236,0,0,NA,10,NA,1029.3,"",40.82601,-73.92309,"bronx, ny",NA
"140","bronx, ny","05/20/2009",52.6,80.5,66.3,41.8,43.96,79.2,11.2,NA,219.6,0,0,NA,10,NA,1027.9,"",40.82601,-73.92309,"bronx, ny",NA
"141","bronx, ny","05/21/2009",63.1,81.5,72.6,40.2,32.03,79.7,12.3,NA,210.96,0,0,NA,10,NA,1024.5,"",40.82601,-73.92309,"bronx, ny",NA
"142","bronx, ny","05/22/2009",62.5,84.4,73.6,53.1,49.59,83.8,11.2,NA,221.91,0,0,NA,10,NA,1019.8,"",40.82601,-73.92309,"bronx, ny",NA
"143","bronx, ny","05/23/2009",60.5,74.9,67.3,51.5,58.06,NA,20.8,NA,92.59,0,0,NA,10,NA,1020.4,"",40.82601,-73.92309,"bronx, ny",NA
"144","bronx, ny","05/24/2009",58.5,82.6,70.1,59.9,71.9,83.9,13.9,NA,142.73,0,0,NA,8,NA,1016,"Mist, Thunderstorm Without Precipitation, Light Rain, Smoke Or Haze",40.82601,-73.92309,"bronx, ny",NA
"145","bronx, ny","05/25/2009",64.6,80,71.9,52,51.78,NA,12.8,NA,161.36,0,0,NA,9.8,NA,1015.7,"Smoke Or Haze",40.82601,-73.92309,"bronx, ny",NA
"146","bronx, ny","05/26/2009",53.8,65.9,59.1,39,47.75,NA,20.8,NA,77.42,0,0,NA,10,NA,1023.5,"Light Rain",40.82601,-73.92309,"bronx, ny",NA
"147","bronx, ny","05/27/2009",53.2,62.8,56.8,50.3,79.26,NA,9.7,NA,61.25,0,0,NA,7.4,NA,1017.3,"Mist, Light Drizzle, Smoke Or Haze",40.82601,-73.92309,"bronx, ny",NA
"148","bronx, ny","05/28/2009",56.7,59.9,58,55.8,92.65,NA,9.7,NA,52.08,0,16.67,NA,2.9,NA,1012.1,"Mist, Light Drizzle, Fog, Light Rain",40.82601,-73.92309,"bronx, ny",NA
"149","bronx, ny","05/29/2009",55.2,73.5,62.2,57.8,86.62,NA,6.6,NA,115.42,0.5,29.17,NA,6.1,NA,1007.1,"Mist, Light Drizzle, Rain, Light Rain, Smoke Or Haze",40.82601,-73.92309,"bronx, ny",NA
"150","bronx, ny","05/30/2009",61.3,75.8,69.2,51.1,55,NA,15,NA,301.9,0,0,NA,10,NA,1006.1,"",40.82601,-73.92309,"bronx, ny",NA
"151","bronx, ny","05/31/2009",61.3,80.2,69.9,44.3,40.78,79.4,17.2,32.2,255.35,0,0,NA,10,NA,1007.8,"Light Rain",40.82601,-73.92309,"bronx, ny",NA
"152","bronx, ny","06/01/2009",51.1,69.8,60.2,38.3,45.15,NA,14.3,NA,226.96,0,0,NA,10,NA,1018.1,"",40.82601,-73.92309,"bronx, ny",NA
"153","bronx, ny","06/02/2009",61.6,79.6,69.2,58,67.95,NA,9.6,NA,257.73,0,8.33,NA,9.8,NA,1014.8,"Mist",40.82601,-73.92309,"bronx, ny",NA
"154","bronx, ny","06/03/2009",55.6,70.3,63.3,53.2,71.08,NA,9.2,NA,123.5,0.2,20.83,NA,8.8,NA,1016.2,"Mist, Rain, Light Rain",40.82601,-73.92309,"bronx, ny",NA
"155","bronx, ny","06/04/2009",54.6,66.7,59.9,52.9,79.29,NA,7.3,NA,109.59,0.8,37.5,NA,7.9,NA,1015.8,"Mist, Rain, Light Rain",40.82601,-73.92309,"bronx, ny",NA
"156","bronx, ny","06/05/2009",55.9,61.3,58,55.2,90.56,NA,18.5,32.2,86.62,0.9,79.17,NA,5.8,NA,1013.6,"Mist, Rain, Light Rain",40.82601,-73.92309,"bronx, ny",NA
"157","bronx, ny","06/06/2009",57.4,75.8,65.6,58,77.98,NA,8.6,NA,155.87,0,4.17,NA,8.8,NA,1013,"Mist, Light Rain",40.82601,-73.92309,"bronx, ny",NA
"158","bronx, ny","06/07/2009",65.2,81.2,72.2,57.8,61.66,81.2,12.3,NA,183.92,0,0,NA,10,NA,1015.1,"Light Rain",40.82601,-73.92309,"bronx, ny",NA
"159","bronx, ny","06/08/2009",64.5,74.5,69.5,58.6,68.52,NA,11.5,NA,133.62,0,0,NA,9.9,NA,1014.7,"Light Rain",40.82601,-73.92309,"bronx, ny",NA
"160","bronx, ny","06/09/2009",60.4,70.3,64.2,61.1,89.88,NA,11.9,NA,96.21,1.7,37.5,NA,6.7,NA,1013.1,"Mist, Thunderstorm, Fog, Rain Showers, Heavy Rain, Light Rain",40.82601,-73.92309,"bronx, ny",NA
"161","bronx, ny","06/10/2009",59.1,65.7,62.2,58.9,89.01,NA,10.4,NA,55.58,0,12.5,NA,6.7,NA,1013.8,"Mist, Light Drizzle, Light Rain",40.82601,-73.92309,"bronx, ny",NA
"162","bronx, ny","06/11/2009",59.5,62.8,61,59.5,94.68,NA,11.9,NA,57.04,0.1,37.5,NA,3.3,NA,1013,"Mist, Fog, Light Rain",40.82601,-73.92309,"bronx, ny",NA
"163","bronx, ny","06/12/2009",61.3,78.7,70.7,64.8,83.1,NA,8.5,NA,140.1,0.8,29.17,NA,5.5,NA,1006.9,"Mist, Thunderstorm, Rain, Thunderstorm Without Precipitation, Fog, Light Rain, Smoke Or Haze",40.82601,-73.92309,"bronx, ny",NA
"164","bronx, ny","06/13/2009",62.1,72.8,67.8,61.4,80.58,NA,9.6,NA,102.43,0.1,29.17,NA,9.2,NA,1012.5,"Mist, Rain, Light Rain",40.82601,-73.92309,"bronx, ny",NA
"165","bronx, ny","06/14/2009",61,72.2,64.8,58.3,80.5,NA,9.9,NA,90.57,0,12.5,NA,9,NA,1014.4,"Mist, Light Rain",40.82601,-73.92309,"bronx, ny",NA
"166","bronx, ny","06/15/2009",57.8,70.9,62.4,56.3,80.97,NA,10,NA,121.48,0.4,20.83,NA,9.2,NA,1017.4,"Mist, Rain, Thunderstorm, Rain Showers, Light Rain",40.82601,-73.92309,"bronx, ny",NA
"167","bronx, ny","06/16/2009",56.7,67.7,60.8,54.4,79.72,NA,10.3,NA,117.96,0,0,NA,10,NA,1022.7,"",40.82601,-73.92309,"bronx, ny",NA
"168","bronx, ny","06/17/2009",56.2,67.1,61.4,51.3,70.49,NA,10.4,NA,134.48,0,0,NA,10,NA,1023.3,"",40.82601,-73.92309,"bronx, ny",NA
"169","bronx, ny","06/18/2009",61,64.6,62.5,60.4,92.79,NA,14.3,32.2,149.42,2.1,75,NA,4.7,NA,1014,"Mist, Rain, Heavy Rain, Light Rain",40.82601,-73.92309,"bronx, ny",NA
"170","bronx, ny","06/19/2009",62.8,76.5,69.6,62.2,78.81,NA,8.2,NA,244.13,0,0,NA,7.2,NA,1007.9,"Mist",40.82601,-73.92309,"bronx, ny",NA
"171","bronx, ny","06/20/2009",63.9,71.2,66.6,61.9,85.1,NA,7.7,NA,185.23,0.3,37.5,NA,7.2,NA,1003.5,"Mist, Light Drizzle, Rain, Light Rain, Smoke Or Haze",40.82601,-73.92309,"bronx, ny",NA
"172","bronx, ny","06/21/2009",62.8,77.1,67.8,63.2,86.28,NA,13,NA,140.17,0.6,54.17,NA,7.5,NA,1000.6,"Mist, Light Drizzle, Rain, Light Rain",40.82601,-73.92309,"bronx, ny",NA
"173","bronx, ny","06/22/2009",66.8,72.8,69.3,60.8,74.71,NA,12.7,NA,141.58,0,4.17,NA,9.9,NA,1003.6,"Light Rain",40.82601,-73.92309,"bronx, ny",NA
"174","bronx, ny","06/23/2009",66.4,78.7,71.2,59.8,68.13,NA,10.7,NA,224.83,0.1,8.33,NA,9.9,NA,1006.3,"Rain",40.82601,-73.92309,"bronx, ny",NA
"175","bronx, ny","06/24/2009",66,73.9,69.2,64.7,85.95,NA,8.9,NA,148.32,0.3,29.17,NA,7.8,NA,1007.9,"Mist, Heavy Rain, Light Rain",40.82601,-73.92309,"bronx, ny",NA
"176","bronx, ny","06/25/2009",64.9,78.4,70.8,63.3,78.14,NA,11.6,NA,131.5,0,0,NA,8.9,NA,1008.9,"Mist",40.82601,-73.92309,"bronx, ny",NA
"177","bronx, ny","06/26/2009",65.5,83.2,72.3,65.9,81.03,86.1,13.9,45,201.72,0.6,16.67,NA,8.5,NA,1005.8,"Mist, Thunderstorm, Rain Showers, Light Rain",40.82601,-73.92309,"bronx, ny",NA
"178","bronx, ny","06/27/2009",64.9,80,71.2,61.6,73.17,NA,12.8,NA,278.1,0.1,8.33,NA,9.6,NA,1006.1,"Mist, Rain, Light Rain",40.82601,-73.92309,"bronx, ny",NA
"179","bronx, ny","06/28/2009",67,80.2,72,61.5,70.14,81.1,15,NA,141.04,0,0,NA,10,NA,1003.8,"",40.82601,-73.92309,"bronx, ny",NA
"180","bronx, ny","06/29/2009",65.9,81.6,74.2,58.9,60.29,81.9,10.4,NA,276.83,0,0,NA,10,NA,998.5,"",40.82601,-73.92309,"bronx, ny",NA
"181","bronx, ny","06/30/2009",66.4,83.7,73.9,61.6,67.26,84.4,12.3,34.4,143.45,0.5,12.5,NA,8.8,NA,1000.9,"Mist, Rain, Light Rain",40.82601,-73.92309,"bronx, ny",NA
"182","bronx, ny","07/01/2009",66.7,78.8,71.7,64.6,79.1,NA,12.3,NA,65.74,0,4.17,NA,7.8,NA,1006,"Mist, Smoke Or Haze",40.82601,-73.92309,"bronx, ny",NA
"183","bronx, ny","07/02/2009",66,74.9,70.1,66,87.07,NA,10.4,NA,95,0.7,50,NA,6.4,NA,1007.4,"Mist, Rain, Thunderstorm, Thunderstorm Without Precipitation, Fog, Light Rain",40.82601,-73.92309,"bronx, ny",NA
"184","bronx, ny","07/03/2009",66.3,77.5,71.8,61.2,70.4,NA,11.5,NA,301.4,0,0,NA,9.9,NA,1009.7,"Light Rain",40.82601,-73.92309,"bronx, ny",NA
"185","bronx, ny","07/04/2009",66.8,79,72.6,55,55.72,NA,13.1,NA,293.33,0,0,NA,10,NA,1010.6,"",40.82601,-73.92309,"bronx, ny",NA
"186","bronx, ny","07/05/2009",62.1,78.7,71.4,48.8,45.73,NA,10.4,NA,299,0,0,NA,10,NA,1011.3,"",40.82601,-73.92309,"bronx, ny",NA
"187","bronx, ny","07/06/2009",65.6,82.2,74.1,53.4,50.14,80.7,9.3,NA,156.57,0,0,NA,10,NA,1008,"",40.82601,-73.92309,"bronx, ny",NA
"188","bronx, ny","07/07/2009",66.6,79.8,71.9,59.7,66.58,NA,12.8,NA,152.81,0.1,12.5,NA,9.4,NA,1007,"Mist, Light Rain",40.82601,-73.92309,"bronx, ny",NA
"189","bronx, ny","07/08/2009",58.8,75.8,67.9,54.8,65.75,NA,16.2,36.9,244.82,0.2,8.33,NA,9.6,NA,1011.6,"Mist, Thunderstorm, Rain, Rain Showers",40.82601,-73.92309,"bronx, ny",NA
"190","bronx, ny","07/09/2009",62.8,71.5,66.5,55.3,67.91,NA,11.5,NA,65.12,0,0,NA,10,NA,1021.4,"",40.82601,-73.92309,"bronx, ny",NA
"191","bronx, ny","07/10/2009",61.3,77,67.5,54.7,64.72,NA,8.1,NA,107.8,0,0,NA,10,NA,1025.5,"",40.82601,-73.92309,"bronx, ny",NA
"192","bronx, ny","07/11/2009",63.9,76.7,70,56.8,63.34,NA,13.1,30,192.17,0,0,NA,10,NA,1020.6,"Light Rain",40.82601,-73.92309,"bronx, ny",NA
"193","bronx, ny","07/12/2009",64.9,80.9,72.7,54.8,60.23,79.6,12.4,NA,282.78,0.3,12.5,NA,8.3,NA,1013,"Mist, Rain, Thunderstorm",40.82601,-73.92309,"bronx, ny",NA
"194","bronx, ny","07/13/2009",63.3,78.4,71,50.7,49.65,NA,10.1,NA,187.19,0,0,NA,10,NA,1012.8,"",40.82601,-73.92309,"bronx, ny",NA
"195","bronx, ny","07/14/2009",63,78.7,71.7,47.8,43.42,NA,12.7,NA,288.5,0,0,NA,10,NA,1016.3,"",40.82601,-73.92309,"bronx, ny",NA
"196","bronx, ny","07/15/2009",64.2,80.8,72.3,53.2,52.35,80.3,11.6,NA,250.2,0,0,NA,10,NA,1018.7,"",40.82601,-73.92309,"bronx, ny",NA
"197","bronx, ny","07/16/2009",71.9,83.2,77.4,63.6,62.73,86,9.9,NA,205.3,0,0,NA,9.8,NA,1010.2,"",40.82601,-73.92309,"bronx, ny",NA
"198","bronx, ny","07/17/2009",69.4,84.4,76.4,67,73.97,86,10.4,NA,95.73,0.2,8.33,NA,8.1,NA,1008.4,"Mist, Thunderstorm, Light Rain, Smoke Or Haze",40.82601,-73.92309,"bronx, ny",NA
"199","bronx, ny","07/18/2009",70,81.6,75.3,61.6,66.32,81.6,11.9,NA,262.29,0,4.17,NA,7.8,NA,1008.2,"Mist",40.82601,-73.92309,"bronx, ny",NA
"200","bronx, ny","07/19/2009",65.9,81.2,73.1,54.3,52.69,80.4,10.8,NA,256.71,0,0,NA,10,NA,1017.6,"",40.82601,-73.92309,"bronx, ny",NA
"201","bronx, ny","07/20/2009",68.1,80.9,74.2,59.3,61.03,81.2,9.7,NA,99.64,0,0,NA,10,NA,1020.9,"",40.82601,-73.92309,"bronx, ny",NA
"202","bronx, ny","07/21/2009",64.9,71.8,67.3,63.9,89.31,NA,12.6,NA,45.3,1.1,58.33,NA,4.9,NA,1019.8,"Mist, Light Drizzle, Rain, Heavy Rain, Light Rain",40.82601,-73.92309,"bronx, ny",NA
"203","bronx, ny","07/22/2009",65.2,81.2,72.5,65.5,80.16,83.1,8.5,NA,188.38,0,0,NA,8.1,NA,1020.2,"Mist",40.82601,-73.92309,"bronx, ny",NA
"204","bronx, ny","07/23/2009",64.6,76.5,70.8,66.1,85.26,NA,20.3,35.6,90.42,0.3,25,NA,8.7,NA,1015.9,"Mist, Rain, Light Rain",40.82601,-73.92309,"bronx, ny",NA
"205","bronx, ny","07/24/2009",63.6,77.8,71,63.4,77.89,NA,13.9,NA,266.74,0.1,12.5,NA,9.7,NA,1011.2,"Mist, Thunderstorm, Thunderstorm Without Precipitation, Light Rain",40.82601,-73.92309,"bronx, ny",NA
"206","bronx, ny","07/25/2009",66.4,83.6,74.3,65.5,75.52,85.4,12.7,31.1,156.05,0,0,NA,9.2,NA,1013.1,"",40.82601,-73.92309,"bronx, ny",NA
"207","bronx, ny","07/26/2009",70.8,84.8,75.3,68.5,80.49,88.1,10.7,46.1,198.62,1.1,25,NA,7.9,NA,1012.1,"Mist, Thunderstorm, Rain, Thunderstorm Without Precipitation, Rain Showers, Light Rain",40.82601,-73.92309,"bronx, ny",NA
"208","bronx, ny","07/27/2009",70.3,82.2,74.8,68.8,82.27,85.9,8.9,40.3,192.38,0.8,20.83,NA,8.3,NA,1013.2,"Mist, Thunderstorm, Rain Showers, Light Rain",40.82601,-73.92309,"bronx, ny",NA
"209","bronx, ny","07/28/2009",72.6,83.9,77.6,68.9,75.54,87.1,11.5,NA,169.05,0,0,NA,9.9,NA,1013.5,"",40.82601,-73.92309,"bronx, ny",NA
"210","bronx, ny","07/29/2009",71.1,81.2,75.1,71.5,88.75,86.3,14.8,32.2,174.08,1.5,33.33,NA,5.7,NA,1010.8,"Mist, Thunderstorm, Rain, Rain Showers, Heavy Rain, Light Rain, Smoke Or Haze",40.82601,-73.92309,"bronx, ny",NA
"211","bronx, ny","07/30/2009",72.2,84.8,78.9,66.9,69,86.7,9.7,NA,261.54,0,0,NA,10,NA,1009.9,"Light Rain",40.82601,-73.92309,"bronx, ny",NA
"212","bronx, ny","07/31/2009",68.5,84.6,75.5,68.8,80.62,89.6,15.9,36.9,173.04,0.7,33.33,NA,7.6,NA,1011.3,"Mist, Rain, Light Rain",40.82601,-73.92309,"bronx, ny",NA
"213","bronx, ny","08/01/2009",66.3,82.2,73.8,62.7,70.33,83.3,8.2,NA,177.3,0,0,NA,9.9,NA,1017.3,"",40.82601,-73.92309,"bronx, ny",NA
"214","bronx, ny","08/02/2009",70.4,74.6,73,69.1,87.66,NA,8.9,NA,168.62,0.9,25,NA,8,NA,1013.3,"Mist, Rain, Thunderstorm, Light Rain",40.82601,-73.92309,"bronx, ny",NA
"215","bronx, ny","08/03/2009",70.6,82.9,76.4,65.3,70.06,84.9,8.1,NA,190.42,0,0,NA,10,NA,1014.3,"",40.82601,-73.92309,"bronx, ny",NA
"216","bronx, ny","08/04/2009",70.8,83.2,77.4,63.5,62.69,85,10.7,NA,201.71,0,0,NA,9.8,NA,1014.4,"",40.82601,-73.92309,"bronx, ny",NA
"217","bronx, ny","08/05/2009",74.5,85.5,79.2,68.3,70.45,89.4,9,NA,236.25,0,0,NA,8.9,NA,1011.5,"Mist, Smoke Or Haze",40.82601,-73.92309,"bronx, ny",NA
"218","bronx, ny","08/06/2009",67.2,76.7,71.9,56.7,59.13,NA,7.4,NA,128.7,0,0,NA,10,NA,1014.2,"Light Rain",40.82601,-73.92309,"bronx, ny",NA
"219","bronx, ny","08/07/2009",65.2,79.3,72.5,51.2,48.21,NA,13.1,NA,314.12,0,0,NA,10,NA,1017.2,"",40.82601,-73.92309,"bronx, ny",NA
"220","bronx, ny","08/08/2009",64.6,76.5,70.7,51.2,50.85,NA,8.8,NA,134.21,0,0,NA,10,NA,1022.7,"Light Rain",40.82601,-73.92309,"bronx, ny",NA
"221","bronx, ny","08/09/2009",70.3,78.1,74.1,66.6,77.75,NA,8.2,NA,183.18,0,0,NA,8.7,NA,1018.2,"Mist, Light Rain, Smoke Or Haze",40.82601,-73.92309,"bronx, ny",NA
"222","bronx, ny","08/10/2009",70.8,90.9,80.6,68.9,69.69,96.6,11.9,33.3,253.39,0.5,20.83,NA,9,NA,1012,"Mist, Thunderstorm, Thunderstorm Without Precipitation, Rain Showers, Fog, Heavy Rain, Light Rain",40.82601,-73.92309,"bronx, ny",NA
"223","bronx, ny","08/11/2009",76.1,86.5,80.9,66.2,61.72,88.3,10.8,NA,308.78,0,0,NA,10,NA,1009.9,"",40.82601,-73.92309,"bronx, ny",NA
"224","bronx, ny","08/12/2009",73.2,80.5,76.3,66.8,72.83,82.5,11.9,NA,91.36,0,0,NA,9.7,NA,1013.9,"Light Rain",40.82601,-73.92309,"bronx, ny",NA
"225","bronx, ny","08/13/2009",70,72.6,71.1,65.4,82.33,NA,13.9,NA,55.04,0,12.5,NA,9.8,NA,1018.4,"Light Rain",40.82601,-73.92309,"bronx, ny",NA
"226","bronx, ny","08/14/2009",68.5,84.3,75.7,65.5,72.05,85.9,9.2,NA,167.46,0,0,NA,9.9,NA,1021.5,"",40.82601,-73.92309,"bronx, ny",NA
"227","bronx, ny","08/15/2009",71.9,87,78.5,66.7,69.07,87.9,9,NA,203.05,0,0,NA,9.4,NA,1021.1,"Mist",40.82601,-73.92309,"bronx, ny",NA
"228","bronx, ny","08/16/2009",73.9,90.2,80.6,67.6,66.11,92.1,10,NA,216.65,0,0,NA,9.8,NA,1020.9,"",40.82601,-73.92309,"bronx, ny",NA
"229","bronx, ny","08/17/2009",76.5,91.2,83.2,67.3,60.27,93.5,7.7,NA,219.5,0,0,NA,9.9,NA,1020.4,"",40.82601,-73.92309,"bronx, ny",NA
"230","bronx, ny","08/18/2009",71.9,88.6,81.7,67,61.45,93.3,12.3,54.1,219.13,0.5,4.17,NA,9.9,NA,1017.3,"Mist, Thunderstorm, Thunderstorm Without Precipitation, Rain Showers",40.82601,-73.92309,"bronx, ny",NA
"231","bronx, ny","08/19/2009",72.6,88,79.9,69,70.5,91.3,7.8,NA,252.48,0,0,NA,10,NA,1014.1,"Light Rain",40.82601,-73.92309,"bronx, ny",NA
"232","bronx, ny","08/20/2009",75.4,88,81.6,71.1,70.88,94.7,9,NA,175.1,0,0,NA,9.6,NA,1013.5,"Light Rain",40.82601,-73.92309,"bronx, ny",NA
"233","bronx, ny","08/21/2009",73.2,88.3,80.2,73.5,80.61,99.7,13.5,33.3,181.92,0.1,16.67,NA,9.8,NA,1012.1,"Rain, Thunderstorm, Rain Showers, Light Rain",40.82601,-73.92309,"bronx, ny",NA
"234","bronx, ny","08/22/2009",71.1,81.9,76.3,72.1,87.42,87.6,9,NA,129.52,0.7,33.33,NA,8.1,NA,1010.6,"Mist, Thunderstorm, Fog, Heavy Rain, Light Rain",40.82601,-73.92309,"bronx, ny",NA
"235","bronx, ny","08/23/2009",73.9,84,76.7,70.9,82.68,88.9,9.2,NA,210.89,0,4.17,NA,9.9,NA,1009.7,"Light Rain",40.82601,-73.92309,"bronx, ny",NA
"236","bronx, ny","08/24/2009",70.6,82.2,75.8,64.5,69.29,83.7,8.9,NA,327,0,0,NA,10,NA,1016.4,"",40.82601,-73.92309,"bronx, ny",NA
"237","bronx, ny","08/25/2009",70,82.9,76.3,63.2,64.79,83.7,8.4,NA,151.58,0,0,NA,10,NA,1019,"",40.82601,-73.92309,"bronx, ny",NA
"238","bronx, ny","08/26/2009",72.9,83.9,77.9,63.7,62.65,84.9,13.9,NA,254.5,0,4.17,NA,9.7,NA,1015.4,"Light Rain",40.82601,-73.92309,"bronx, ny",NA
"239","bronx, ny","08/27/2009",67.1,77.5,72.4,58,61.41,NA,9.9,NA,150.15,0,0,NA,9.9,NA,1018.3,"",40.82601,-73.92309,"bronx, ny",NA
"240","bronx, ny","08/28/2009",64.9,72.2,67.8,62.3,83.19,NA,12.3,NA,113.46,0.4,45.83,NA,8.9,NA,1019.2,"Mist, Light Rain",40.82601,-73.92309,"bronx, ny",NA
"241","bronx, ny","08/29/2009",68.1,71.8,70,67.8,92.65,NA,13.8,NA,89.7,0.4,41.67,NA,6.6,NA,1009.4,"Mist, Rain, Heavy Rain, Light Rain",40.82601,-73.92309,"bronx, ny",NA
"242","bronx, ny","08/30/2009",66,80.9,71.9,60.9,72.18,80.7,10.8,NA,154.78,0.1,8.33,NA,6.9,NA,1011.6,"Mist, Heavy Rain",40.82601,-73.92309,"bronx, ny",NA
"243","bronx, ny","08/31/2009",62.9,71.5,66.3,51.3,58.74,NA,10.5,NA,232.5,0,0,NA,10,NA,1019.3,"",40.82601,-73.92309,"bronx, ny",NA
"244","bronx, ny","09/01/2009",57.8,72.8,65.8,48.9,55.88,NA,10.4,NA,167.84,0,0,NA,10,NA,1024.3,"",40.82601,-73.92309,"bronx, ny",NA
"245","bronx, ny","09/02/2009",58.8,76.3,66.8,52.6,61.91,NA,7.3,NA,129.27,0,0,NA,10,NA,1024.9,"",40.82601,-73.92309,"bronx, ny",NA
"246","bronx, ny","09/03/2009",62.1,76.7,68.7,53.5,61.15,NA,9.9,NA,63.83,0,0,NA,10,NA,1020.7,"",40.82601,-73.92309,"bronx, ny",NA
"247","bronx, ny","09/04/2009",63.6,81.8,72.6,57.5,60.36,82.2,9.6,NA,79.82,0,0,NA,10,NA,1016.4,"",40.82601,-73.92309,"bronx, ny",NA
"248","bronx, ny","09/05/2009",70,82.9,76.2,58.7,55.35,82.8,8.8,NA,130.62,0,0,NA,10,NA,1019.5,"",40.82601,-73.92309,"bronx, ny",NA
"249","bronx, ny","09/06/2009",64.6,73.1,68.7,54.6,60.9,NA,16.5,NA,67.96,0,0,NA,10,NA,1026.1,"",40.82601,-73.92309,"bronx, ny",NA
"250","bronx, ny","09/07/2009",61.3,72.5,66.2,55.9,69.87,NA,8.9,NA,80.71,0,0,NA,10,NA,1024.4,"",40.82601,-73.92309,"bronx, ny",NA
"251","bronx, ny","09/08/2009",63.6,73.9,68.9,59.4,72.18,NA,8.4,NA,73.38,0,0,NA,10,NA,1018.9,"",40.82601,-73.92309,"bronx, ny",NA
"252","bronx, ny","09/09/2009",66.8,74.5,70.4,58,65.18,NA,16.8,NA,54.67,0,0,NA,10,NA,1020.2,"",40.82601,-73.92309,"bronx, ny",NA
"253","bronx, ny","09/10/2009",60.7,67.5,64.3,50.3,60.82,NA,22.7,35.6,57.38,0,0,NA,10,NA,1027.7,"",40.82601,-73.92309,"bronx, ny",NA
"254","bronx, ny","09/11/2009",56.5,66.8,61.5,58.7,90.64,NA,25.5,45,59.62,0.7,75,NA,6.9,NA,1019.9,"Mist, Heavy Rain, Light Rain",40.82601,-73.92309,"bronx, ny",NA
"255","bronx, ny","09/12/2009",63.6,66.7,65.3,62.7,91.61,NA,9.6,NA,84.41,0.1,33.33,NA,7.5,NA,1014.1,"Mist, Light Rain",40.82601,-73.92309,"bronx, ny",NA
"256","bronx, ny","09/13/2009",65.2,79.3,71.3,60.7,71.19,NA,8.9,NA,308.62,0,0,NA,9.9,NA,1011.8,"",40.82601,-73.92309,"bronx, ny",NA
"257","bronx, ny","09/14/2009",62.4,76.5,69.9,56.5,64.06,NA,11,NA,290.58,0,0,NA,10,NA,1012.9,"",40.82601,-73.92309,"bronx, ny",NA
"258","bronx, ny","09/15/2009",65.6,77.8,71.4,58.1,63.33,NA,9.7,NA,273.38,0,0,NA,10,NA,1013.2,"",40.82601,-73.92309,"bronx, ny",NA
"259","bronx, ny","09/16/2009",63.2,70.3,66.2,56.4,71.05,NA,18.1,NA,57.79,0,0,NA,10,NA,1020.9,"",40.82601,-73.92309,"bronx, ny",NA
"260","bronx, ny","09/17/2009",56.2,62.8,59.3,50.5,72.92,NA,13,NA,75.76,0,4.17,NA,10,NA,1023.7,"Light Rain",40.82601,-73.92309,"bronx, ny",NA
"261","bronx, ny","09/18/2009",56.9,74.6,65.6,52.8,64.85,NA,11.9,NA,251.12,0,0,NA,9.9,NA,1017.4,"",40.82601,-73.92309,"bronx, ny",NA
"262","bronx, ny","09/19/2009",54.3,69.4,62.2,43.1,50.62,NA,10.1,NA,242.86,0,0,NA,10,NA,1022.7,"",40.82601,-73.92309,"bronx, ny",NA
"263","bronx, ny","09/20/2009",55.2,73.2,63.5,48.6,59.48,NA,8.6,NA,129.88,0,0,NA,10,NA,1026.2,"",40.82601,-73.92309,"bronx, ny",NA
"264","bronx, ny","09/21/2009",59.1,74.7,65.9,55.3,69.76,NA,9.2,NA,196.43,0,0,NA,10,NA,1025.8,"",40.82601,-73.92309,"bronx, ny",NA
"265","bronx, ny","09/22/2009",65.5,72.9,69.2,61,75.89,NA,7.7,NA,184.48,0,0,NA,10,NA,1025,"",40.82601,-73.92309,"bronx, ny",NA
"266","bronx, ny","09/23/2009",69.4,80.5,74.3,66.1,76.16,83.2,8.8,NA,204.5,0,0,NA,10,NA,1020.3,"",40.82601,-73.92309,"bronx, ny",NA
"267","bronx, ny","09/24/2009",70,81.5,74.9,62.8,67.97,82.5,11.9,NA,300.79,0,8.33,NA,9.3,NA,1016.1,"Mist, Light Rain",40.82601,-73.92309,"bronx, ny",NA
"268","bronx, ny","09/25/2009",58.2,68.8,64,45.6,51.94,NA,14.3,NA,146.75,0,0,NA,10,NA,1022.2,"",40.82601,-73.92309,"bronx, ny",NA
"269","bronx, ny","09/26/2009",54.9,65.4,59.7,45,58.95,NA,12.3,NA,114.87,0,4.17,NA,9.9,NA,1024.6,"Light Rain",40.82601,-73.92309,"bronx, ny",NA
"270","bronx, ny","09/27/2009",58.5,67.5,63.6,61.9,93.99,NA,10.8,NA,161.43,1.1,75,NA,4.9,NA,1005.8,"Mist, Rain, Light Rain",40.82601,-73.92309,"bronx, ny",NA
